event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
fis-snowboard-world-championships--2023,big-air,,women,open,,,2,ONITSUKA Miyabi,JPN,161.25,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19971""}",verified,live-source
fis-snowboard-world-championships--2023,big-air,,women,open,,,3,COADY Tess,AUS,153.25,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19971""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,men,open,,,1,DUSEK Jakob,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19967""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,men,open,,,2,NOERL Martin,GER,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19967""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,men,open,,,3,VISINTIN Omar,ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19967""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,women,open,,,1,ADAMCZYKOVA Eva,CZE,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19966""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,women,open,,,2,BAFF Josie,AUS,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19966""}",verified,live-source
fis-snowboard-world-championships--2023,boardercross,,women,open,,,3,JACOBELLIS Lindsey,USA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19966""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,men,open,,,1,LEE Chaeun,KOR,93.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19965""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,men,open,,,2,GUSELI Valentino,AUS,93.00,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19965""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,men,open,,,3,SCHERRER Jan,SUI,89.25,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19965""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,women,open,,,1,CAI Xuetong,CHN,90.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19964""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,women,open,,,2,HOSKING Elizabeth,CAN,85.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19964""}",verified,live-source
fis-snowboard-world-championships--2023,halfpipe,,women,open,,,3,ONO Mitsuki,JPN,83.00,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19964""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,men,open,,,1,KWIATKOWSKI Oskar,POL,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19950""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,men,open,,,2,CAVIEZEL Dario,SUI,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19950""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,men,open,,,3,PAYER Alexander,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19950""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,women,open,,,1,MIKI Tsubaki,JPN,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19949""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,women,open,,,2,ULBING Daniela,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19949""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-giant-slalom,,women,open,,,3,KROL Aleksandra,POL,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19949""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,men,open,,,1,PROMMEGGER Andreas,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19954""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,men,open,,,2,AUNER Arvid,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19954""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,men,open,,,3,GAUDET Arnaud,CAN,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19954""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,women,open,,,1,ZOGG Julie,SUI,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19953""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,women,open,,,2,JENNY Ladina,SUI,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19953""}",verified,live-source
fis-snowboard-world-championships--2023,parallel-slalom,,women,open,,,3,SCHOEFFMANN Sabine,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19953""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,men,open,,,1,KLEVELAND Marcus,NOR,87.23,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19959""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,men,open,,,2,KIMATA Ryoma,JPN,83.45,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19959""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,men,open,,,3,CORNING Chris,USA,82.18,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19959""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,women,open,,,1,BROOKES Mia,GBR,91.38,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19958""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,women,open,,,2,SADOWSKI SYNNOTT Zoi,NZL,88.78,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19958""}",verified,live-source
fis-snowboard-world-championships--2023,slopestyle,,women,open,,,3,ONITSUKA Miyabi,JPN,83.05,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19958""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Parallel Team,1,ITALY 2 (MARCH Aaron / OCHNER Nadya),ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19955""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Snowboard Cross Team,1,GREAT BRITAIN 1 (NIGHTINGALE Huw / BANKES Charlotte),GBR,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19970""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Parallel Team,2,AUSTRIA 1 (PROMMEGGER Andreas / SCHOEFFMANN Sabine),AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19955""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Snowboard Cross Team,2,AUSTRIA 1 (DUSEK Jakob / ZERKHOLD Pia),AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19970""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Parallel Team,3,SWITZERLAND 1 (CAVIEZEL Dario / ZOGG Julie),SUI,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19955""}",verified,live-source
fis-snowboard-world-championships--2023,team,,mixed,open,,Snowboard Cross Team,3,FRANCE 1 (SURGET Merlin / TRESPEUCH Chloe),FRA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=19970""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,men,open,,,1,KIMATA Ryoma,JPN,176.75,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22579""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,men,open,,,2,HASEGAWA Taiga,JPN,174.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22579""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,men,open,,,3,MARTIN Oliver,USA,171.75,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22579""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,women,open,,,1,MURASE Kokomo,JPN,162.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22578""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,women,open,,,2,IWABUCHI Reira,JPN,156.00,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22578""}",verified,live-source
fis-snowboard-world-championships--2025,big-air,,women,open,,,3,FUKADA Mari,JPN,153.25,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22578""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,men,open,,,1,GRONDIN Eliot,CAN,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22577""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,men,open,,,2,BOZZOLO Loan,FRA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22577""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,men,open,,,3,HAEMMERLE Alessandro,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22577""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,women,open,,,1,MOIOLI Michela,ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22576""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,women,open,,,2,BANKES Charlotte,GBR,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22576""}",verified,live-source
fis-snowboard-world-championships--2025,boardercross,,women,open,,,3,PEREIRA DE SOUSA Julia,FRA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22576""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,men,open,,,1,JAMES Scotty,AUS,95.00,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22582""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,men,open,,,2,HIRANO Ruka,JPN,92.25,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22582""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,men,open,,,3,TOTSUKA Yuto,JPN,92.00,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22582""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,women,open,,,1,KIM Chloe,USA,93.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22581""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,women,open,,,2,SHIMIZU Sara,JPN,90.75,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22581""}",verified,live-source
fis-snowboard-world-championships--2025,halfpipe,,women,open,,,3,ONO Mitsuki,JPN,88.50,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22581""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,men,open,,,1,FISCHNALLER Roland,ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22560""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,men,open,,,2,BAUMEISTER Stefan,GER,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22560""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,men,open,,,3,LEE Sangho,KOR,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22560""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,women,open,,,1,LEDECKA Ester,CZE,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22559""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,women,open,,,2,MIKI Tsubaki,JPN,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22559""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-giant-slalom,,women,open,,,3,KROL-WALAS Aleksandra,POL,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22559""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,men,open,,,1,ZAMFIROV Tervel,BUL,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22566""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,men,open,,,2,AUNER Arvid,AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22566""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,men,open,,,3,MARCH Aaron,ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22566""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,women,open,,,1,MIKI Tsubaki,JPN,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22565""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,women,open,,,2,LEDECKA Ester,CZE,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22565""}",verified,live-source
fis-snowboard-world-championships--2025,parallel-slalom,,women,open,,,3,DEKKER Michelle,NED,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22565""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,men,open,,,1,BREARLEY Liam,CAN,90.15,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22569""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,men,open,,,2,SU Yiming,CHN,85.07,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22569""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,men,open,,,3,MARTIN Oliver,USA,78.98,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22569""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,women,open,,,1,SADOWSKI SYNNOTT Zoi,NZL,90.15,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22568""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,women,open,,,2,MURASE Kokomo,JPN,87.02,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22568""}",verified,live-source
fis-snowboard-world-championships--2025,slopestyle,,women,open,,,3,IWABUCHI Reira,JPN,83.55,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22568""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Parallel Team,1,ITALY 1 (BORMOLINI Maurizio / CAFFONT Elisa),ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22567""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Snowboard Cross Team,1,FRANCE 1 (BOZZOLO Loan / PEREIRA DE SOUSA Julia),FRA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22580""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Parallel Team,2,ITALY 3 (MESSNER Gabriel / CORATTI Jasmin),ITA,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22567""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Snowboard Cross Team,2,AUSTRALIA 2 (BOLTON Cameron / CLIFT Mia),AUS,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22580""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Parallel Team,3,AUSTRIA 2 (PAYER Sabine / PROMMEGGER Andreas),AUT,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22567""}",verified,live-source
fis-snowboard-world-championships--2025,team,,mixed,open,,Snowboard Cross Team,3,SWITZERLAND 1 (JUD Valerio / SIEGENTHALER Sina),SUI,,,"{""https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22580""}",verified,live-source
holy-oly-revival--2010,other,Holiest of the Oly,mixed,open,,,1,Austin Hironaka,,,,"{""https://www.snowboarder.com/news/7th-annual-holy-oly-the-olympic-hangover-cure""}",verified,live-source
holy-oly-revival--2010,other,Holiest of the Oly,mixed,open,,,2,Nate Farrell,,,,"{""https://www.snowboarder.com/news/7th-annual-holy-oly-the-olympic-hangover-cure""}",verified,live-source
isf-world-championships--1993,other,,men,open,,,1,Kevin Delaney,USA,,,"{""https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s"",""https://www.carvers.it/storia-inglese/""}",likely,live-source
isf-world-championships--1993,other,,women,open,,,1,Michele Taggart,USA,,,"{""https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s"",""https://www.carvers.it/storia-inglese/""}",likely,live-source
isf-world-snowboarding-championships--2000,halfpipe,,men,open,,,1,HURME Markus,FIN,,,"{""https://www.snowboarden.de/snowboardnews/ubs-masters-world-cup-davos.html""}",verified,live-source
isf-world-snowboarding-championships--2000,halfpipe,,men,open,,,2,POWERS Ross,USA,,,"{""https://www.snowboarden.de/snowboardnews/ubs-masters-world-cup-davos.html""}",verified,live-source
isf-world-snowboarding-championships--2000,halfpipe,,men,open,,,3,BRUNNER Therry,SUI,,,"{""https://www.snowboarden.de/snowboardnews/ubs-masters-world-cup-davos.html""}",verified,live-source
